transfer_id,originator_id,beneficiary_id,originator_address,beneficiary_address,counterparty_vasp,kyc_status,approved_asset,requested_asset,approved_amount_limit,requested_amount,approved_destination,requested_destination,approved_period_start,approved_period_end,requested_at,external_tx_id,execution_status,public_dataset_basis,risk_label_basis,asset_match,amount_within_limit,destination_match,period_valid,kyc_verified,counterparty_registered,execution_trace_present,policy_decision
DA-TX-00187,ORG-0022,BEN-0062,0xORG000000000000000000000000000000000027,0xBEN000000000000000000000000000000000076,KR-VASP-A,PENDING,USDT,USDT,1000,1920.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-27T03:42:00,,BLOCKED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,False,True,True,False,True,True,REVIEW
DA-TX-00188,ORG-0023,BEN-0065,0xORG000000000000000000000000000000000028,0xBEN000000000000000000000000000000000081,UNREGISTERED,PENDING,USDC,USDC,2000,3875.0,KR-VASP-B,UNREGISTERED,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-29T04:19:00,,BLOCKED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,False,False,True,False,False,True,REVIEW
DA-TX-00189,ORG-0024,BEN-0068,0xORG000000000000000000000000000000000029,0xBEN000000000000000000000000000000000086,GLOBAL-VASP-C,PENDING,BTC,BTC,5000,8060.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-31T04:56:00,,BLOCKED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,False,True,True,False,True,True,REVIEW
DA-TX-00190,ORG-0025,BEN-0071,0xORG000000000000000000000000000000000030,0xBEN000000000000000000000000000000000091,KR-VASP-A,PENDING,ETH,ETH,10000,12500.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-04-02T05:33:00,,BLOCKED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,False,True,True,False,True,True,REVIEW
DA-TX-00191,ORG-0026,BEN-0003,0xORG000000000000000000000000000000000031,0xBEN000000000000000000000000000000000001,KR-VASP-B,FAILED,USDT,USDT,500,42.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-01-15T23:59:59,2026-04-04T06:10:00,,BLOCKED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,True,True,False,False,True,True,BLOCK
DA-TX-00192,ORG-0027,BEN-0006,0xORG000000000000000000000000000000000032,0xBEN000000000000000000000000000000000006,GLOBAL-VASP-C,FAILED,USDC,USDC,1000,82.5,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-04-06T06:47:00,,BLOCKED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,True,True,True,False,True,True,BLOCK
DA-TX-00193,ORG-0028,BEN-0009,0xORG000000000000000000000000000000000033,0xBEN000000000000000000000000000000000011,KR-VASP-A,FAILED,BTC,BTC,2000,138.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-04-08T07:24:00,,BLOCKED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,True,True,True,False,True,True,BLOCK
DA-TX-00194,ORG-0029,BEN-0012,0xORG000000000000000000000000000000000034,0xBEN000000000000000000000000000000000016,KR-VASP-B,FAILED,ETH,ETH,5000,264.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-04-10T08:01:00,,BLOCKED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,True,True,True,False,True,True,BLOCK
DA-TX-00195,ORG-0030,BEN-0015,0xORG000000000000000000000000000000000035,0xBEN000000000000000000000000000000000021,GLOBAL-VASP-C,FAILED,USDT,USDT,10000,562.5,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-04-12T08:38:00,,REVIEW,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,True,True,True,False,True,True,BLOCK
DA-TX-00196,ORG-0031,BEN-0018,0xORG000000000000000000000000000000000036,0xBEN000000000000000000000000000000000026,KR-VASP-A,FAILED,USDC,BTC,500,1170.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-04-13T09:15:00,,REVIEW,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,False,False,True,True,False,True,True,BLOCK
DA-TX-00197,ORG-0032,BEN-0021,0xORG000000000000000000000000000000000037,0xBEN000000000000000000000000000000000031,KR-VASP-B,MISSING,BTC,BTC,1000,1600.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-07T09:52:00,,REVIEW,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,False,True,True,False,True,True,REVIEW
DA-TX-00198,ORG-0033,BEN-0024,0xORG000000000000000000000000000000000038,0xBEN000000000000000000000000000000000036,GLOBAL-VASP-C,MISSING,ETH,ETH,2000,3255.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-09T10:29:00,,REVIEW,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,licit,True,False,True,True,False,True,True,REVIEW
DA-TX-00199,ORG-0034,BEN-0027,0xORG000000000000000000000000000000000039,0xBEN000000000000000000000000000000000041,KR-VASP-A,MISSING,USDT,USDT,5000,6820.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-11T11:06:00,,FAILED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,illicit,True,False,True,True,False,True,True,REVIEW
DA-TX-00200,ORG-0035,BEN-0030,0xORG000000000000000000000000000000000040,0xBEN000000000000000000000000000000000046,KR-VASP-B,MISSING,USDC,USDC,10000,14375.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-13T11:43:00,,FAILED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,illicit,True,False,True,True,False,True,True,REVIEW
DA-TX-00201,ORG-0036,BEN-0033,0xORG000000000000000000000000000000000041,0xBEN000000000000000000000000000000000051,GLOBAL-VASP-C,VERIFIED,BTC,BTC,500,48.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-15T12:20:00,0xTX000001583800,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00202,ORG-0037,BEN-0036,0xORG000000000000000000000000000000000042,0xBEN000000000000000000000000000000000056,KR-VASP-A,VERIFIED,ETH,ETH,1000,93.75,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-17T12:57:00,0xTX000001591719,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00203,ORG-0038,BEN-0039,0xORG000000000000000000000000000000000043,0xBEN000000000000000000000000000000000061,KR-VASP-B,VERIFIED,USDT,USDT,2000,156.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-19T13:34:00,0xTX000001599638,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00204,ORG-0039,BEN-0042,0xORG000000000000000000000000000000000044,0xBEN000000000000000000000000000000000066,GLOBAL-VASP-C,VERIFIED,USDC,USDC,5000,220.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-21T14:11:00,0xTX000001607557,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00205,ORG-0040,BEN-0045,0xORG000000000000000000000000000000000045,0xBEN000000000000000000000000000000000071,UNREGISTERED,VERIFIED,BTC,BTC,10000,472.5,KR-VASP-A,UNREGISTERED,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-23T14:48:00,0xTX000001615476,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,False,True,True,False,True,REVIEW
DA-TX-00206,ORG-0041,BEN-0048,0xORG000000000000000000000000000000000046,0xBEN000000000000000000000000000000000076,KR-VASP-B,VERIFIED,ETH,ETH,500,990.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-25T15:25:00,0xTX000001623395,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00207,ORG-0042,BEN-0051,0xORG000000000000000000000000000000000047,0xBEN000000000000000000000000000000000081,GLOBAL-VASP-C,VERIFIED,USDT,USDT,1000,1840.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-27T16:02:00,0xTX000001631314,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00208,ORG-0043,BEN-0054,0xORG000000000000000000000000000000000048,0xBEN000000000000000000000000000000000086,KR-VASP-A,VERIFIED,USDC,USDC,2000,3720.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-29T16:39:00,0xTX000001639233,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00209,ORG-0044,BEN-0057,0xORG000000000000000000000000000000000049,0xBEN000000000000000000000000000000000091,KR-VASP-B,VERIFIED,BTC,ETH,5000,7750.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-01-31T17:16:00,0xTX000001647152,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,False,False,True,True,True,True,True,BLOCK
DA-TX-00210,ORG-0045,BEN-0060,0xORG000000000000000000000000000000000050,0xBEN000000000000000000000000000000000001,GLOBAL-VASP-C,VERIFIED,ETH,ETH,10000,16250.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-01-15T23:59:59,2026-02-02T17:53:00,0xTX000001655071,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,False,True,True,True,BLOCK
DA-TX-00211,ORG-0046,BEN-0063,0xORG000000000000000000000000000000000051,0xBEN000000000000000000000000000000000006,KR-VASP-A,VERIFIED,USDT,USDT,500,40.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-04T18:30:00,0xTX000001662990,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00212,ORG-0047,BEN-0066,0xORG000000000000000000000000000000000052,0xBEN000000000000000000000000000000000011,KR-VASP-B,VERIFIED,USDC,USDC,1000,78.75,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-06T19:07:00,0xTX000001670909,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00213,ORG-0048,BEN-0069,0xORG000000000000000000000000000000000053,0xBEN000000000000000000000000000000000016,GLOBAL-VASP-C,VERIFIED,BTC,BTC,2000,132.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-08T19:44:00,0xTX000001678828,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00214,ORG-0049,BEN-0001,0xORG000000000000000000000000000000000054,0xBEN000000000000000000000000000000000021,KR-VASP-A,VERIFIED,ETH,ETH,5000,253.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-10T20:21:00,0xTX000001686747,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00215,ORG-0050,BEN-0004,0xORG000000000000000000000000000000000055,0xBEN000000000000000000000000000000000026,KR-VASP-B,VERIFIED,USDT,USDT,10000,540.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-12T20:58:00,0xTX000001694666,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00216,ORG-0051,BEN-0007,0xORG000000000000000000000000000000000056,0xBEN000000000000000000000000000000000031,GLOBAL-VASP-C,VERIFIED,USDC,USDC,500,1125.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-14T21:35:00,0xTX000001702585,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00217,ORG-0052,BEN-0010,0xORG000000000000000000000000000000000057,0xBEN000000000000000000000000000000000036,KR-VASP-A,VERIFIED,BTC,BTC,1000,2080.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-16T22:12:00,0xTX000001710504,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00218,ORG-0053,BEN-0013,0xORG000000000000000000000000000000000058,0xBEN000000000000000000000000000000000041,KR-VASP-B,VERIFIED,ETH,ETH,2000,3100.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-18T22:49:00,0xTX000001718423,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00219,ORG-0054,BEN-0016,0xORG000000000000000000000000000000000059,0xBEN000000000000000000000000000000000046,GLOBAL-VASP-C,VERIFIED,USDT,USDT,5000,6510.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-20T23:26:00,0xTX000001726342,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00220,ORG-0055,BEN-0019,0xORG000000000000000000000000000000000060,0xBEN000000000000000000000000000000000051,KR-VASP-A,VERIFIED,USDC,USDC,10000,13750.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-23T00:03:00,0xTX000001734261,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00221,ORG-0001,BEN-0022,0xORG000000000000000000000000000000000061,0xBEN000000000000000000000000000000000056,KR-VASP-B,VERIFIED,BTC,BTC,500,46.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-25T00:40:00,0xTX000001742180,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00222,ORG-0002,BEN-0025,0xORG000000000000000000000000000000000062,0xBEN000000000000000000000000000000000061,UNREGISTERED,VERIFIED,ETH,USDT,1000,90.0,GLOBAL-VASP-C,UNREGISTERED,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-02-27T01:17:00,0xTX000001750099,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,False,True,False,True,True,False,True,REVIEW
DA-TX-00223,ORG-0003,BEN-0028,0xORG000000000000000000000000000000000063,0xBEN000000000000000000000000000000000066,KR-VASP-A,VERIFIED,USDT,USDT,2000,150.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-01T01:54:00,0xTX000001758018,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00224,ORG-0004,BEN-0031,0xORG000000000000000000000000000000000064,0xBEN000000000000000000000000000000000071,KR-VASP-B,VERIFIED,USDC,USDC,5000,286.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-03T02:31:00,0xTX000001765937,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00225,ORG-0005,BEN-0034,0xORG000000000000000000000000000000000065,0xBEN000000000000000000000000000000000076,GLOBAL-VASP-C,VERIFIED,BTC,BTC,10000,450.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-05T03:08:00,0xTX000001773856,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00226,ORG-0006,BEN-0037,0xORG000000000000000000000000000000000066,0xBEN000000000000000000000000000000000081,KR-VASP-A,VERIFIED,ETH,ETH,500,945.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-07T03:45:00,0xTX000001781775,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00227,ORG-0007,BEN-0040,0xORG000000000000000000000000000000000067,0xBEN000000000000000000000000000000000086,KR-VASP-B,VERIFIED,USDT,USDT,1000,1760.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-09T04:22:00,0xTX000001789694,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00228,ORG-0008,BEN-0043,0xORG000000000000000000000000000000000068,0xBEN000000000000000000000000000000000091,GLOBAL-VASP-C,VERIFIED,USDC,USDC,2000,3565.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-11T04:59:00,0xTX000001797613,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00229,ORG-0009,BEN-0046,0xORG000000000000000000000000000000000069,0xBEN000000000000000000000000000000000001,KR-VASP-A,VERIFIED,BTC,BTC,5000,7440.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-01-15T23:59:59,2026-03-13T05:36:00,0xTX000001805532,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,False,True,True,True,BLOCK
DA-TX-00230,ORG-0010,BEN-0049,0xORG000000000000000000000000000000000070,0xBEN000000000000000000000000000000000006,KR-VASP-B,VERIFIED,ETH,ETH,10000,15625.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-15T06:13:00,0xTX000001813451,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00231,ORG-0011,BEN-0052,0xORG000000000000000000000000000000000071,0xBEN000000000000000000000000000000000011,GLOBAL-VASP-C,VERIFIED,USDT,USDT,500,52.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-17T06:50:00,0xTX000001821370,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00232,ORG-0012,BEN-0055,0xORG000000000000000000000000000000000072,0xBEN000000000000000000000000000000000016,KR-VASP-A,VERIFIED,USDC,USDC,1000,75.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-19T07:27:00,0xTX000001829289,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00233,ORG-0013,BEN-0058,0xORG000000000000000000000000000000000073,0xBEN000000000000000000000000000000000021,KR-VASP-B,VERIFIED,BTC,BTC,2000,126.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-21T08:04:00,0xTX000001837208,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00234,ORG-0014,BEN-0061,0xORG000000000000000000000000000000000074,0xBEN000000000000000000000000000000000026,GLOBAL-VASP-C,VERIFIED,ETH,ETH,5000,242.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-23T08:41:00,0xTX000001845127,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,True,True,True,True,True,True,PASS
DA-TX-00235,ORG-0015,BEN-0064,0xORG000000000000000000000000000000000075,0xBEN000000000000000000000000000000000031,KR-VASP-A,VERIFIED,USDT,USDC,10000,517.5,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-24T09:18:00,0xTX000001853046,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,False,True,True,True,True,True,True,BLOCK
DA-TX-00236,ORG-0016,BEN-0067,0xORG000000000000000000000000000000000076,0xBEN000000000000000000000000000000000036,KR-VASP-B,VERIFIED,USDC,USDC,500,1080.0,KR-VASP-B,KR-VASP-B,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-26T09:55:00,0xTX000001860965,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00237,ORG-0017,BEN-0070,0xORG000000000000000000000000000000000077,0xBEN000000000000000000000000000000000041,GLOBAL-VASP-C,VERIFIED,BTC,BTC,1000,2000.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-28T10:32:00,0xTX000001868884,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00238,ORG-0018,BEN-0002,0xORG000000000000000000000000000000000078,0xBEN000000000000000000000000000000000046,KR-VASP-A,VERIFIED,ETH,ETH,2000,4030.0,KR-VASP-A,KR-VASP-A,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-03-30T11:09:00,0xTX000001876803,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
DA-TX-00239,ORG-0019,BEN-0005,0xORG000000000000000000000000000000000079,0xBEN000000000000000000000000000000000051,UNREGISTERED,VERIFIED,USDT,USDT,5000,6200.0,KR-VASP-B,UNREGISTERED,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-04-01T11:46:00,0xTX000001884722,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,False,True,True,False,True,REVIEW
DA-TX-00240,ORG-0020,BEN-0008,0xORG000000000000000000000000000000000080,0xBEN000000000000000000000000000000000056,GLOBAL-VASP-C,VERIFIED,USDC,USDC,10000,13125.0,GLOBAL-VASP-C,GLOBAL-VASP-C,2026-01-01T00:00:00,2026-12-31T23:59:59,2026-04-03T12:23:00,0xTX000001892641,EXECUTED,ELLIPTIC_TIME_STEP_AND_CLASS_PROPORTION,unknown,True,False,True,True,True,True,True,BLOCK
