transfer_id,originator_address,beneficiary_address,originator_identity,beneficiary_identity,kyc_status,counterparty_vasp_status,approved_asset,approved_amount_limit_eth,approved_destination,approved_period_start,approved_period_end,requested_asset,requested_amount_eth,requested_destination,requested_at,transaction_identifier,tx_hash,execution_status,ethereum_block_number,ethereum_transaction_index,baseline_policy_decision
DA-V3-00585,0x0c7e4f7608502ba0159e7c535a0967742c961e0a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,VASPCUST-S-0162,VASPCUST-B-0277,PENDING,VERIFIED,ETH,20.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.1900003996,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-09-07T00:29:35+00:00,0xaad9d446721e531ffc0d45e01cbb061add5ecf8e51307d8790f5bf982e9de64b,0xaad9d446721e531ffc0d45e01cbb061add5ecf8e51307d8790f5bf982e9de64b,UNKNOWN_STATUS_NOT_EXTRACTED,25921652,131,REVIEW
DA-V3-00586,0x004b38217d000000001e4f000034a6f30026bf1c,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0163,VASPCUST-B-0278,VERIFIED,VERIFIED,ETH,0.05,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.001,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-09-07T00:30:35+00:00,0x03378e56eeee800db2762374851e3355421904741b0d2cfc430301cda4e34100,0x03378e56eeee800db2762374851e3355421904741b0d2cfc430301cda4e34100,UNKNOWN_STATUS_NOT_EXTRACTED,25921651,9,PASS
DA-V3-00587,0x13c22c7d6f26ca979a23ec4d7d7734ae14652262,0xb802cfb943e3873c1377947624a1bd77970622e5,VASPCUST-S-0164,VASPCUST-B-0279,VERIFIED,VERIFIED,ETH,0.25,0xb802cfb943e3873c1377947624a1bd77970622e5,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.012,0xb802cfb943e3873c1377947624a1bd77970622e5,2026-09-07T00:31:35+00:00,0x62a1b0af56e0503d8b9b77187cb9b8e967482101589e0584235cd5fc571087ff,0x62a1b0af56e0503d8b9b77187cb9b8e967482101589e0584235cd5fc571087ff,UNKNOWN_STATUS_NOT_EXTRACTED,25921651,52,PASS
DA-V3-00588,0x4f43c1683fcfa2937169be2ef9c22aef1b9347b2,0x6b175474e89094c44da98b954eedeac495271d0f,VASPCUST-S-0165,VASPCUST-B-0280,VERIFIED,VERIFIED,ETH,1.0,0x6b175474e89094c44da98b954eedeac495271d0f,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.0125575,0x6b175474e89094c44da98b954eedeac495271d0f,2026-09-07T00:32:35+00:00,0xa979ebd52f8cfe4c3fbc0b30baa0b3073c8c6aa14b57f8df56d04b40ec13a1a4,0xa979ebd52f8cfe4c3fbc0b30baa0b3073c8c6aa14b57f8df56d04b40ec13a1a4,UNKNOWN_STATUS_NOT_EXTRACTED,25921651,95,PASS
DA-V3-00589,0x200000000c4d244bc2f02fd0564c59f8db0753fd,0x2786ed4ce17214579e359064827715ad2acb1477,VASPCUST-S-0166,VASPCUST-B-0281,VERIFIED,VERIFIED,ETH,5.0,0x2786ed4ce17214579e359064827715ad2acb1477,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1e-09,0x2786ed4ce17214579e359064827715ad2acb1477,2026-09-07T00:33:35+00:00,0xab74a4916568831da59ac2c6d935e952b48b80fbb62254c862190595736b9388,0xab74a4916568831da59ac2c6d935e952b48b80fbb62254c862190595736b9388,UNKNOWN_STATUS_NOT_EXTRACTED,25921651,138,PASS
DA-V3-00590,0x96d4ba916ff8a35917d0fbd22aa4b44d1e2a2439,0x8feab81d36e7576107d5de0758c1b839be31b4f6,VASPCUST-S-0167,VASPCUST-B-0282,VERIFIED,VERIFIED,ETH,20.0,0x8feab81d36e7576107d5de0758c1b839be31b4f6,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.009259352921747548,0x000000000000000000000000000000000000dEaD,2026-09-07T00:34:35+00:00,0xe39bc06adaa1921c182881bc88e74ce367e4b528c0d8229b14eda1222d578aa7,0xe39bc06adaa1921c182881bc88e74ce367e4b528c0d8229b14eda1222d578aa7,UNKNOWN_STATUS_NOT_EXTRACTED,25921651,181,BLOCK
DA-V3-00591,0x4f8b3871effe1e602485537c234020388b0d3fd6,0xc02ab410f0734efa3f14628780e6e695156024c2,VASPCUST-S-0168,VASPCUST-B-0283,VERIFIED,VERIFIED,ETH,0.05,0xc02ab410f0734efa3f14628780e6e695156024c2,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.53,0xc02ab410f0734efa3f14628780e6e695156024c2,2026-09-07T00:35:35+00:00,0x4066d4d993d0dca253f529cac6fd4c1f8bdfbd3cae5f1d0a780cd35705cde7d1,0x4066d4d993d0dca253f529cac6fd4c1f8bdfbd3cae5f1d0a780cd35705cde7d1,UNKNOWN_STATUS_NOT_EXTRACTED,25921650,23,BLOCK
DA-V3-00592,0xdaa526086787d9debe1d7f3ffdb1fe50cf8687f4,0x0000000071727de22e5e9d8baf0edac6f37da032,VASPCUST-S-0169,VASPCUST-B-0284,VERIFIED,VERIFIED,ETH,0.25,0x0000000071727de22e5e9d8baf0edac6f37da032,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.003802789755407,0x0000000071727de22e5e9d8baf0edac6f37da032,2026-09-07T00:36:23+00:00,0xc3a80aab0a5db36fecd611444a83fa96b396b83696dda06d5c2c964b51eeb5ac,0xc3a80aab0a5db36fecd611444a83fa96b396b83696dda06d5c2c964b51eeb5ac,UNKNOWN_STATUS_NOT_EXTRACTED,25921650,66,PASS
DA-V3-00593,0xebdb3602e99311abf21d8508cf288455f104b206,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0170,VASPCUST-B-0285,FAILED,VERIFIED,ETH,1.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.15,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-09-07T00:37:11+00:00,0xea4caab1b9963209e1ce307d5baadf4fe9f371686bdf029b3d133fb3bff1d3d2,0xea4caab1b9963209e1ce307d5baadf4fe9f371686bdf029b3d133fb3bff1d3d2,UNKNOWN_STATUS_NOT_EXTRACTED,25921650,109,REVIEW
DA-V3-00594,0x0067cc2416f792cf0ec5629f5506324ac508f859,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0171,VASPCUST-B-0286,VERIFIED,VERIFIED,ETH,5.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,8.9008818879114e-05,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-09-07T00:38:11+00:00,0xf9e71551bfba60ead51f7f7d74bc20e2ef46055a1b8894dc4df7cabcafd8a0c7,0xf9e71551bfba60ead51f7f7d74bc20e2ef46055a1b8894dc4df7cabcafd8a0c7,UNKNOWN_STATUS_NOT_EXTRACTED,25921650,152,PASS
DA-V3-00595,0x62f3314fedcd30f816e7d4ee50e779c654df0d58,0x61af3bab2d6ef1cdf48f876f83d517ce8e795fc6,VASPCUST-S-0172,VASPCUST-B-0287,VERIFIED,UNKNOWN,ETH,20.0,0x61af3bab2d6ef1cdf48f876f83d517ce8e795fc6,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.017577831097378,0x61af3bab2d6ef1cdf48f876f83d517ce8e795fc6,2026-09-07T00:39:11+00:00,0x761a2f2e26e126d9bb49ab4771126d30d25274a522b3409c3eafeea79350aff6,0x761a2f2e26e126d9bb49ab4771126d30d25274a522b3409c3eafeea79350aff6,UNKNOWN_STATUS_NOT_EXTRACTED,25921649,1,REVIEW
DA-V3-00596,0xd6f4567bfa29bc70b26dccaeb07e5868905d667c,0x51c72848c68a965f66fa7a88855f9f7784502a7f,VASPCUST-S-0173,VASPCUST-B-0288,VERIFIED,VERIFIED,ETH,0.05,0x51c72848c68a965f66fa7a88855f9f7784502a7f,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,3.16039296348e-06,0x51c72848c68a965f66fa7a88855f9f7784502a7f,2026-09-07T00:40:11+00:00,0x4cf8fa1310e1453a1d1fcc54685b0245f5761cb8058af8228ead5035e9e4a08d,0x4cf8fa1310e1453a1d1fcc54685b0245f5761cb8058af8228ead5035e9e4a08d,UNKNOWN_STATUS_NOT_EXTRACTED,25921649,44,BLOCK
DA-V3-00597,0x6dfc8cb548a9009ade97e56670d8565989227b3c,0xd1c6aca7ea7ed44e1873dafa054c28ceb690c7eb,VASPCUST-S-0174,VASPCUST-B-0289,VERIFIED,VERIFIED,ETH,0.25,0xd1c6aca7ea7ed44e1873dafa054c28ceb690c7eb,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.000220949126907224,0xd1c6aca7ea7ed44e1873dafa054c28ceb690c7eb,2026-09-07T00:41:11+00:00,0x89353595a922681832e6f32a4eccf80df305842e7a35f0807b647031621c4f5f,0x89353595a922681832e6f32a4eccf80df305842e7a35f0807b647031621c4f5f,UNKNOWN_STATUS_NOT_EXTRACTED,25921649,87,PASS
DA-V3-00598,0xc3b018faea9e98af838bbb76db4925578e9667bb,0x0000000071727de22e5e9d8baf0edac6f37da032,VASPCUST-S-0175,VASPCUST-B-0290,VERIFIED,VERIFIED,ETH,1.0,0x0000000071727de22e5e9d8baf0edac6f37da032,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.26984442008117815,0x0000000071727de22e5e9d8baf0edac6f37da032,2026-09-07T00:42:11+00:00,0xca145251a90dd3c96f89f31e04f090646aa599edab078d7bca4979f89f685167,0xca145251a90dd3c96f89f31e04f090646aa599edab078d7bca4979f89f685167,UNKNOWN_STATUS_NOT_EXTRACTED,25921649,130,PASS
DA-V3-00599,0xa2691594f2bb398fbd6dff4846b596521e9d319b,0x7b32e9f7419836aa50fda10af4137400ae5c5f1b,VASPCUST-S-0176,VASPCUST-B-0291,VERIFIED,VERIFIED,ETH,5.0,0x7b32e9f7419836aa50fda10af4137400ae5c5f1b,2026-01-01T00:00:00+00:00,2026-01-15T23:59:59+00:00,ETH,0.010002359955618208,0x7b32e9f7419836aa50fda10af4137400ae5c5f1b,2026-09-07T00:43:11+00:00,0xf69908ee1e10de259bc07d7af0d048d178e3c6f955e604fa63804cfb5d3170b7,0xf69908ee1e10de259bc07d7af0d048d178e3c6f955e604fa63804cfb5d3170b7,UNKNOWN_STATUS_NOT_EXTRACTED,25921649,173,PASS
DA-V3-00600,0xe255ba4b132ccd83797c77cebfc65f62476712cd,0x278d858f05b94576c1e6f73285886876ff6ef8d2,VASPCUST-S-0177,VASPCUST-B-0292,VERIFIED,VERIFIED,ETH,20.0,0x278d858f05b94576c1e6f73285886876ff6ef8d2,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.00011010972971764,0x278d858f05b94576c1e6f73285886876ff6ef8d2,2026-09-07T00:44:11+00:00,0x9be895d6b784a2878ec7318572fc26851c39f42f51a5064384e5cf263cdd6dae,0x9be895d6b784a2878ec7318572fc26851c39f42f51a5064384e5cf263cdd6dae,UNKNOWN_STATUS_NOT_EXTRACTED,25921649,216,PASS
DA-V3-00601,0x96fd3a940fa91563451841eec20ec5e02c2e40dd,0x6ad13ecfc8bc8d9ebf7eb7282a6bd6f38115e19a,VASPCUST-S-0178,VASPCUST-B-0293,PENDING,VERIFIED,ETH,0.05,0x6ad13ecfc8bc8d9ebf7eb7282a6bd6f38115e19a,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,3.21e-06,0x6ad13ecfc8bc8d9ebf7eb7282a6bd6f38115e19a,2026-09-07T00:45:11+00:00,0x2ac3cdfc85470cdc290ee2dc9acda5e45cdb6280ba9231594f4c4a5ccef630ad,0x2ac3cdfc85470cdc290ee2dc9acda5e45cdb6280ba9231594f4c4a5ccef630ad,UNKNOWN_STATUS_NOT_EXTRACTED,25921649,259,REVIEW
DA-V3-00602,0x000000000062b66705d912df5940ffacbbec6a82,0xcbc6ec2db48b469b6bd93816701bc5089da78bf2,VASPCUST-S-0179,VASPCUST-B-0294,VERIFIED,VERIFIED,ETH,0.25,0xcbc6ec2db48b469b6bd93816701bc5089da78bf2,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.06864195241784328,0xcbc6ec2db48b469b6bd93816701bc5089da78bf2,2026-09-07T00:45:59+00:00,0xcb6bdd06d35ea772c888d4eb2125a117fec23ba4789b403d006c3bc62ba39142,0xcb6bdd06d35ea772c888d4eb2125a117fec23ba4789b403d006c3bc62ba39142,UNKNOWN_STATUS_NOT_EXTRACTED,25921648,41,PASS
DA-V3-00603,0x567a3db93ef494246dd3435275558312e049b5da,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,VASPCUST-S-0180,VASPCUST-B-0295,VERIFIED,VERIFIED,ETH,1.0,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.040000980477673,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,2026-09-07T00:46:59+00:00,0x281790358c4bfdf36f6c56c28b19dc701d6f4a94b6fd4e4268b6bc029a36623f,0x281790358c4bfdf36f6c56c28b19dc701d6f4a94b6fd4e4268b6bc029a36623f,UNKNOWN_STATUS_NOT_EXTRACTED,25921648,84,PASS
DA-V3-00604,0x25a62de4b3886dca2244bccee7cf3ce5823a5f92,0xd4fc6fc79b44b5f13641fcbad718c794d4f177c9,VASPCUST-S-0181,VASPCUST-B-0296,VERIFIED,VERIFIED,ETH,5.0,0xd4fc6fc79b44b5f13641fcbad718c794d4f177c9,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,3.175003912e-06,0xd4fc6fc79b44b5f13641fcbad718c794d4f177c9,2026-09-07T00:47:59+00:00,0x2643528236b6e3ef5bf69512ffd76051f24a6380f48b7ac0cc50fe2153e4f6bc,0x2643528236b6e3ef5bf69512ffd76051f24a6380f48b7ac0cc50fe2153e4f6bc,UNKNOWN_STATUS_NOT_EXTRACTED,25921648,127,PASS
DA-V3-00605,0x686dfd8111ef0353e561b3183b5bfacd3be1737c,0x84a76eb7250108f0e464dcd9b9241fa55d87d002,VASPCUST-S-0182,VASPCUST-B-0297,VERIFIED,VERIFIED,ETH,20.0,0x84a76eb7250108f0e464dcd9b9241fa55d87d002,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.02043373,0x84a76eb7250108f0e464dcd9b9241fa55d87d002,2026-09-07T00:48:59+00:00,0x336857712982ab8661069c642a9e21a6fe52425e3ddf523a1f16dfe5731439aa,0x336857712982ab8661069c642a9e21a6fe52425e3ddf523a1f16dfe5731439aa,UNKNOWN_STATUS_NOT_EXTRACTED,25921648,170,PASS
DA-V3-00606,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x8cc5c24a1666d3214340050315b82b2b6b0d9027,VASPCUST-S-0183,VASPCUST-B-0298,VERIFIED,UNKNOWN,ETH,0.05,0x8cc5c24a1666d3214340050315b82b2b6b0d9027,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1e-09,0x8cc5c24a1666d3214340050315b82b2b6b0d9027,2026-09-07T00:49:47+00:00,0x2277fe9a50721f1151fa590a9749a3d2b66f67b69e0ee42e720b844c85381ae7,0x2277fe9a50721f1151fa590a9749a3d2b66f67b69e0ee42e720b844c85381ae7,UNKNOWN_STATUS_NOT_EXTRACTED,25921648,213,REVIEW
DA-V3-00607,0x64c44c0a95ba2d2a711fdb3722fd11845fb53904,0x171fc96c69ae99555507adf90bad9c91bce91574,VASPCUST-S-0184,VASPCUST-B-0299,VERIFIED,VERIFIED,ETH,0.25,0x171fc96c69ae99555507adf90bad9c91bce91574,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1.342e-14,0x171fc96c69ae99555507adf90bad9c91bce91574,2026-09-07T00:50:47+00:00,0x77addb4590cd26fc29df047586b07bddf4f5fbe23ff306bc23000ccc75110937,0x77addb4590cd26fc29df047586b07bddf4f5fbe23ff306bc23000ccc75110937,UNKNOWN_STATUS_NOT_EXTRACTED,25921648,256,PASS
DA-V3-00608,0x358f4e38b690d6c0a50593bba7516529f9fecb53,0x3e7f8d60e9d7315bbf592ba35705d3d9caa8a6d7,VASPCUST-S-0185,VASPCUST-B-0300,VERIFIED,VERIFIED,ETH,1.0,0x3e7f8d60e9d7315bbf592ba35705d3d9caa8a6d7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.0394904,0x3e7f8d60e9d7315bbf592ba35705d3d9caa8a6d7,2026-09-07T00:51:47+00:00,0x4d34bb006837503ffb3f26e6865c0ecaf0ac3e25bba7d38680712877d822390d,0x4d34bb006837503ffb3f26e6865c0ecaf0ac3e25bba7d38680712877d822390d,UNKNOWN_STATUS_NOT_EXTRACTED,25921648,299,PASS
DA-V3-00609,0x1b8eaec27d352939bbd5c061757feab6230a3d1a,0x43edb88c4b80fdd2adff2412a7bebf9df42cb40e,VASPCUST-S-0186,VASPCUST-B-0301,FAILED,VERIFIED,ETH,5.0,0x43edb88c4b80fdd2adff2412a7bebf9df42cb40e,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.004779448372000398,0x000000000000000000000000000000000000dEaD,2026-09-07T00:52:47+00:00,0x2c3850cdd6a6a54bcfddadadedd6e0a82504ba3783e188d90bd8e4992dd345fe,0x2c3850cdd6a6a54bcfddadadedd6e0a82504ba3783e188d90bd8e4992dd345fe,UNKNOWN_STATUS_NOT_EXTRACTED,25921648,342,REVIEW
DA-V3-00610,0x47b9b3abe477fbe152b470a5ec2027ac84cb22c7,0x8cc5c24a1666d3214340050315b82b2b6b0d9027,VASPCUST-S-0187,VASPCUST-B-0302,VERIFIED,VERIFIED,ETH,20.0,0x8cc5c24a1666d3214340050315b82b2b6b0d9027,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.047646375410066,0x8cc5c24a1666d3214340050315b82b2b6b0d9027,2026-09-07T00:53:47+00:00,0xbe66cfae4062c4255f9744c2dfdbe8b7660406c5faeed8ddd9691f325db23a09,0xbe66cfae4062c4255f9744c2dfdbe8b7660406c5faeed8ddd9691f325db23a09,UNKNOWN_STATUS_NOT_EXTRACTED,25921648,385,PASS
DA-V3-00611,0x2fab8e58748f18814b37b86d6ec9bb237118027b,0x0439e60f02a8900a951603950d8d4527f400c3f1,VASPCUST-S-0188,VASPCUST-B-0303,VERIFIED,VERIFIED,ETH,0.05,0x0439e60f02a8900a951603950d8d4527f400c3f1,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.002726886372685619,0x0439e60f02a8900a951603950d8d4527f400c3f1,2026-09-07T00:54:47+00:00,0x6718c91b4a2e72395a0a4f54ed87765b29143255b986a1e432d81582d365ab68,0x6718c91b4a2e72395a0a4f54ed87765b29143255b986a1e432d81582d365ab68,UNKNOWN_STATUS_NOT_EXTRACTED,25921648,428,PASS
DA-V3-00612,0xb80c0d24860988f67752c2c3ffcaf47df1f3b9d7,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0189,VASPCUST-B-0304,VERIFIED,VERIFIED,ETH,0.25,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,2.1299020688e-06,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-09-07T00:55:47+00:00,0x226daeb3726763796a436900d7d584f9761b6c93b4ac3931d45cc0bbdc7225ad,0x226daeb3726763796a436900d7d584f9761b6c93b4ac3931d45cc0bbdc7225ad,UNKNOWN_STATUS_NOT_EXTRACTED,25921647,8,PASS
DA-V3-00613,0x4337003fcd2f56de3977ccb806383e9161628d0e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,VASPCUST-S-0190,VASPCUST-B-0305,VERIFIED,VERIFIED,ETH,1.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,8.3e-16,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-09-07T00:56:47+00:00,0xa24ce0ec46247175e5fcef06fa840bf627b4166c08aef425c32ea0b1589ccf67,0xa24ce0ec46247175e5fcef06fa840bf627b4166c08aef425c32ea0b1589ccf67,UNKNOWN_STATUS_NOT_EXTRACTED,25921647,51,BLOCK
DA-V3-00614,0xd95dadf7bce59c7da2122e22fc03184ecf375935,0x3c4d7fdab5b08a00240b47eaa1bf5b9e5cee9a00,VASPCUST-S-0191,VASPCUST-B-0306,VERIFIED,VERIFIED,ETH,5.0,0x3c4d7fdab5b08a00240b47eaa1bf5b9e5cee9a00,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.4899966044083138,0x3c4d7fdab5b08a00240b47eaa1bf5b9e5cee9a00,2026-09-07T00:57:35+00:00,0x654a46fc6e0d7ff8b89533c7e9a36d41e294b0c2c87dc22bd4c016428effb90d,0x654a46fc6e0d7ff8b89533c7e9a36d41e294b0c2c87dc22bd4c016428effb90d,UNKNOWN_STATUS_NOT_EXTRACTED,25921647,94,PASS
DA-V3-00615,0x9736603a31cf71efcb62631cc28f60bcbd31d565,0x68f7dfde33fd3077e118bdaefbe9d6daf1e8fc99,VASPCUST-S-0192,VASPCUST-B-0000,VERIFIED,VERIFIED,ETH,20.0,0x68f7dfde33fd3077e118bdaefbe9d6daf1e8fc99,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1.11444e-07,0x68f7dfde33fd3077e118bdaefbe9d6daf1e8fc99,2026-09-07T00:58:35+00:00,0x5a6b46b2345b487e6adcfd43e7ea2d29323a76ee2b6063085fdbf510d26777be,0x5a6b46b2345b487e6adcfd43e7ea2d29323a76ee2b6063085fdbf510d26777be,UNKNOWN_STATUS_NOT_EXTRACTED,25921647,137,PASS
DA-V3-00616,0x62702b0b1b0aaccccb80ca07a1cdbd5ff0b40d3a,0x11be18370b2937e011fd5c853f5b9aeea797fd54,VASPCUST-S-0193,VASPCUST-B-0001,VERIFIED,VERIFIED,ETH,0.05,0x11be18370b2937e011fd5c853f5b9aeea797fd54,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.13924974156264905,0x11be18370b2937e011fd5c853f5b9aeea797fd54,2026-09-07T00:59:35+00:00,0x7e2c39f4c1af195f7fbf2735c228c456d861a68dd1e00675b967019cd34dc848,0x7e2c39f4c1af195f7fbf2735c228c456d861a68dd1e00675b967019cd34dc848,UNKNOWN_STATUS_NOT_EXTRACTED,25921646,34,BLOCK
DA-V3-00617,0x86a067030a9668c13ff2a8c4d5415afc776d4c63,0x8e2c3d976b4b82c7e81aac5bebea94e4bc8de856,VASPCUST-S-0194,VASPCUST-B-0002,PENDING,UNKNOWN,ETH,0.25,0x8e2c3d976b4b82c7e81aac5bebea94e4bc8de856,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.008673083612952314,0x8e2c3d976b4b82c7e81aac5bebea94e4bc8de856,2026-09-07T01:00:35+00:00,0xeabe9884b136c5331041abee09da70211605506c03e04055562626e0a029f840,0xeabe9884b136c5331041abee09da70211605506c03e04055562626e0a029f840,UNKNOWN_STATUS_NOT_EXTRACTED,25921646,77,REVIEW
DA-V3-00618,0x03690368c1aa4ab7260311af4cb50471f5dfca0e,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0195,VASPCUST-B-0003,VERIFIED,VERIFIED,ETH,1.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.001904894189035233,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-09-07T01:01:35+00:00,0xc0b34117cb1744c0de4d6cb70da830e4e663fb223e08f2667911de236bf27c06,0xc0b34117cb1744c0de4d6cb70da830e4e663fb223e08f2667911de236bf27c06,UNKNOWN_STATUS_NOT_EXTRACTED,25921645,38,PASS
DA-V3-00619,0x66514aad16abdccac5bbaa360e9beb00c548fe1d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,VASPCUST-S-0196,VASPCUST-B-0004,VERIFIED,VERIFIED,ETH,5.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.01,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-09-07T01:02:35+00:00,0xe80bd3ef14f377463b23d5cd561b61de7d52e811aff99e5ae64579d43b196d45,0xe80bd3ef14f377463b23d5cd561b61de7d52e811aff99e5ae64579d43b196d45,UNKNOWN_STATUS_NOT_EXTRACTED,25921645,81,PASS
DA-V3-00620,0x8ad9a9bdbc595bba94e5dbf7aac1820b9aba4362,0xca11bde05977b3631167028862be2a173976ca11,VASPCUST-S-0197,VASPCUST-B-0005,VERIFIED,VERIFIED,ETH,20.0,0xca11bde05977b3631167028862be2a173976ca11,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.0001,0xca11bde05977b3631167028862be2a173976ca11,2026-09-07T01:03:35+00:00,0x4162bae66036e3ff22b94dea03e7c6006fc8de602152427f4d7823b83790d695,0x4162bae66036e3ff22b94dea03e7c6006fc8de602152427f4d7823b83790d695,UNKNOWN_STATUS_NOT_EXTRACTED,25921645,124,PASS
DA-V3-00621,0x1d40718423f96f69bab57cec75ee5056366c1653,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,VASPCUST-S-0198,VASPCUST-B-0006,VERIFIED,VERIFIED,ETH,0.05,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,9.4198875082572e-05,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-09-07T01:04:35+00:00,0x485fb75610bdee9efcc4a81057122b67863f256d44c19e37228066b63ea725a7,0x485fb75610bdee9efcc4a81057122b67863f256d44c19e37228066b63ea725a7,UNKNOWN_STATUS_NOT_EXTRACTED,25921645,167,PASS
DA-V3-00622,0x03ba85eb3fb36e329ce0437897b998d27072a436,0xbc0e585b64f80c506cd1aaae0dfb69953accc108,VASPCUST-S-0199,VASPCUST-B-0007,VERIFIED,VERIFIED,ETH,0.25,0xbc0e585b64f80c506cd1aaae0dfb69953accc108,2026-01-01T00:00:00+00:00,2026-01-15T23:59:59+00:00,ETH,0.01,0xbc0e585b64f80c506cd1aaae0dfb69953accc108,2026-09-07T01:05:35+00:00,0x444c3a4e110648e13cb3b6f4c4160c8fd8964bcf45de7ddc184e84c71ea1f93b,0x444c3a4e110648e13cb3b6f4c4160c8fd8964bcf45de7ddc184e84c71ea1f93b,UNKNOWN_STATUS_NOT_EXTRACTED,25921644,8,PASS
