transfer_id,originator_id,beneficiary_id,originator_address,beneficiary_address,kyc_status,counterparty_vasp_status,approved_asset,approved_amount_limit,approved_destination,approved_period_start,approved_period_end,requested_asset,requested_amount,requested_destination,requested_at,transaction_identifier,execution_status,actual_distribution_basis,actual_rating_proxy,baseline_policy_decision
DA-V2-00234,OTC-SRC-13,OTC-DST-3018,,,VERIFIED,VERIFIED,ETH,500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,264.0,GLOBAL-VASP-C,2026-02-18T18:01:00+00:00,DERIVED-OTC-00234,EXECUTED,SNAP_BITCOIN_OTC,2,PASS
DA-V2-00235,OTC-SRC-2252,OTC-DST-2262,,,PENDING,UNKNOWN,USDT,500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,546.0,UNKNOWN_VASP,2026-02-20T18:18:00+00:00,DERIVED-OTC-00235,EXECUTED,SNAP_BITCOIN_OTC,1,REVIEW
DA-V2-00236,OTC-SRC-1352,OTC-DST-3735,,,VERIFIED,VERIFIED,USDC,1000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,1018.5,KR-VASP-B,2026-02-22T18:35:00+00:00,DERIVED-OTC-00236,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00237,OTC-SRC-2214,OTC-DST-3928,,,VERIFIED,VERIFIED,BTC,2500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,2205.0,GLOBAL-VASP-C,2026-02-25T18:52:00+00:00,DERIVED-OTC-00237,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00238,OTC-SRC-2429,OTC-DST-732,,,VERIFIED,VERIFIED,ETH,10000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,4950.0,KR-VASP-A,2026-02-27T19:09:00+00:00,DERIVED-OTC-00238,EXECUTED,SNAP_BITCOIN_OTC,2,PASS
DA-V2-00239,OTC-SRC-1201,OTC-DST-1363,,,VERIFIED,VERIFIED,USDT,500,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-01-15T23:59:59+00:00,USDT,9900.0,KR-VASP-B,2026-03-04T19:26:00+00:00,DERIVED-OTC-00239,PENDING_RESULT,SNAP_BITCOIN_OTC,2,BLOCK
DA-V2-00240,OTC-SRC-2438,OTC-DST-3928,,,VERIFIED,VERIFIED,USDC,500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,18900.0,GLOBAL-VASP-C,2026-03-07T19:43:00+00:00,DERIVED-OTC-00240,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00241,OTC-SRC-2318,OTC-DST-4042,,,VERIFIED,VERIFIED,BTC,500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,37.5,KR-VASP-A,2026-03-11T20:00:00+00:00,DERIVED-OTC-00241,EXECUTED,SNAP_BITCOIN_OTC,5,PASS
DA-V2-00242,OTC-SRC-1689,OTC-DST-2110,,,FAILED,VERIFIED,ETH,1000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,90.0,KR-VASP-B,2026-03-14T20:17:00+00:00,DERIVED-OTC-00242,EXECUTED,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00243,OTC-SRC-1544,OTC-DST-3738,,,VERIFIED,VERIFIED,USDT,2500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,137.5,GLOBAL-VASP-C,2026-03-16T20:34:00+00:00,DERIVED-OTC-00243,EXECUTED,SNAP_BITCOIN_OTC,5,BLOCK
DA-V2-00244,OTC-SRC-492,OTC-DST-1316,,,PENDING,VERIFIED,USDC,1000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,276.0,KR-VASP-A,2026-03-19T20:51:00+00:00,DERIVED-OTC-00244,EXECUTED,SNAP_BITCOIN_OTC,3,REVIEW
DA-V2-00245,OTC-SRC-1352,OTC-DST-3451,,,VERIFIED,VERIFIED,BTC,5000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,624.0,KR-VASP-B,2026-03-21T21:08:00+00:00,DERIVED-OTC-00245,EXECUTED,SNAP_BITCOIN_OTC,4,PASS
DA-V2-00246,OTC-SRC-184,OTC-DST-2303,,,VERIFIED,VERIFIED,ETH,1000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1018.5,GLOBAL-VASP-C,2026-03-23T21:25:00+00:00,DERIVED-OTC-00246,PENDING_RESULT,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00247,OTC-SRC-2244,OTC-DST-2647,,,VERIFIED,VERIFIED,USDT,2500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,2205.0,KR-VASP-A,2026-03-26T21:42:00+00:00,DERIVED-OTC-00247,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00248,OTC-SRC-2520,OTC-DST-3353,,,FAILED,UNKNOWN,USDC,5000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,4725.0,UNKNOWN_VASP,2026-03-28T21:59:00+00:00,DERIVED-OTC-00248,EXECUTED,SNAP_BITCOIN_OTC,-1,REVIEW
DA-V2-00249,OTC-SRC-1810,OTC-DST-2063,,,VERIFIED,VERIFIED,BTC,10000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,9450.0,GLOBAL-VASP-C,2026-03-30T22:16:00+00:00,DERIVED-OTC-00249,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00250,OTC-SRC-1779,OTC-DST-330,,,VERIFIED,VERIFIED,ETH,500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,18900.0,KR-VASP-A,2026-04-02T22:33:00+00:00,DERIVED-OTC-00250,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00251,OTC-SRC-241,OTC-DST-2642,,,VERIFIED,VERIFIED,USDT,1000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,31.5,KR-VASP-B,2026-04-03T22:50:00+00:00,DERIVED-OTC-00251,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00252,OTC-SRC-2475,OTC-DST-585,,,VERIFIED,VERIFIED,USDC,2500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,63.0,GLOBAL-VASP-C,2026-04-05T23:07:00+00:00,DERIVED-OTC-00252,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00253,OTC-SRC-1922,OTC-DST-3766,,,PENDING,VERIFIED,BTC,500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,154.0,KR-VASP-A,2026-04-07T23:24:00+00:00,DERIVED-OTC-00253,PENDING_RESULT,SNAP_BITCOIN_OTC,8,REVIEW
DA-V2-00254,OTC-SRC-2567,OTC-DST-1697,,,VERIFIED,VERIFIED,ETH,10000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,252.0,KR-VASP-B,2026-04-09T23:41:00+00:00,DERIVED-OTC-00254,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00255,OTC-SRC-2556,OTC-DST-3451,,,VERIFIED,VERIFIED,USDT,500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,546.0,GLOBAL-VASP-C,2026-04-11T23:58:00+00:00,DERIVED-OTC-00255,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00256,OTC-SRC-1566,OTC-DST-2777,,,VERIFIED,VERIFIED,USDC,2500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-01-15T23:59:59+00:00,USDC,1067.0,KR-VASP-A,2026-04-14T00:15:00+00:00,DERIVED-OTC-00256,EXECUTED,SNAP_BITCOIN_OTC,2,PASS
DA-V2-00257,OTC-SRC-13,OTC-DST-3719,,,VERIFIED,VERIFIED,BTC,2500,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,2205.0,KR-VASP-B,2026-04-16T00:32:00+00:00,DERIVED-OTC-00257,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00258,OTC-SRC-2585,OTC-DST-4284,,,FAILED,VERIFIED,ETH,2500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,6750.0,GLOBAL-VASP-C,2026-04-18T00:49:00+00:00,DERIVED-OTC-00258,EXECUTED,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00259,OTC-SRC-2235,OTC-DST-476,,,VERIFIED,VERIFIED,USDT,500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,9900.0,KR-VASP-A,2026-04-21T01:06:00+00:00,DERIVED-OTC-00259,EXECUTED,SNAP_BITCOIN_OTC,2,BLOCK
DA-V2-00260,OTC-SRC-2125,OTC-DST-3000,,,VERIFIED,VERIFIED,USDC,500,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,18900.0,KR-VASP-B,2026-04-24T01:23:00+00:00,DERIVED-OTC-00260,PENDING_RESULT,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00261,OTC-SRC-2638,OTC-DST-3923,,,VERIFIED,UNKNOWN,BTC,5000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,34.5,UNKNOWN_VASP,2026-04-26T01:40:00+00:00,DERIVED-OTC-00261,EXECUTED,SNAP_BITCOIN_OTC,3,REVIEW
DA-V2-00262,OTC-SRC-2636,OTC-DST-4343,,,PENDING,VERIFIED,ETH,10000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,69.0,KR-VASP-A,2026-04-30T01:57:00+00:00,DERIVED-OTC-00262,EXECUTED,SNAP_BITCOIN_OTC,3,REVIEW
DA-V2-00263,OTC-SRC-2636,OTC-DST-3884,,,VERIFIED,VERIFIED,USDT,5000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,115.5,KR-VASP-B,2026-05-02T02:14:00+00:00,DERIVED-OTC-00263,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00264,OTC-SRC-2670,OTC-DST-4172,,,VERIFIED,VERIFIED,USDC,10000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,252.0,GLOBAL-VASP-C,2026-05-04T02:31:00+00:00,DERIVED-OTC-00264,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00265,OTC-SRC-1810,OTC-DST-2125,,,VERIFIED,VERIFIED,BTC,1000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,572.0,KR-VASP-A,2026-05-06T02:48:00+00:00,DERIVED-OTC-00265,EXECUTED,SNAP_BITCOIN_OTC,2,BLOCK
DA-V2-00266,OTC-SRC-1543,OTC-DST-4392,,,VERIFIED,VERIFIED,ETH,1000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1018.5,KR-VASP-B,2026-05-08T03:05:00+00:00,DERIVED-OTC-00266,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00267,OTC-SRC-202,OTC-DST-4278,,,FAILED,VERIFIED,USDT,1000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,3150.0,GLOBAL-VASP-C,2026-05-12T03:22:00+00:00,DERIVED-OTC-00267,PENDING_RESULT,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00268,OTC-SRC-2574,OTC-DST-2690,,,FAILED,VERIFIED,USDC,2500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,6750.0,KR-VASP-A,2026-05-14T03:39:00+00:00,DERIVED-OTC-00268,EXECUTED,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00269,OTC-SRC-1386,OTC-DST-2167,,,FAILED,VERIFIED,BTC,5000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,13500.0,KR-VASP-B,2026-05-15T03:56:00+00:00,DERIVED-OTC-00269,EXECUTED,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00270,OTC-SRC-2028,OTC-DST-4339,,,VERIFIED,VERIFIED,ETH,500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,18900.0,GLOBAL-VASP-C,2026-05-18T04:13:00+00:00,DERIVED-OTC-00270,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00271,OTC-SRC-2727,OTC-DST-3465,,,FAILED,VERIFIED,USDT,500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,45.0,KR-VASP-A,2026-05-19T04:30:00+00:00,DERIVED-OTC-00271,EXECUTED,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00272,OTC-SRC-2351,OTC-DST-4308,,,FAILED,VERIFIED,USDC,1000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,90.0,KR-VASP-B,2026-05-22T04:47:00+00:00,DERIVED-OTC-00272,EXECUTED,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00273,OTC-SRC-905,OTC-DST-4400,,,VERIFIED,VERIFIED,BTC,10000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-01-15T23:59:59+00:00,BTC,121.0,GLOBAL-VASP-C,2026-05-23T05:04:00+00:00,DERIVED-OTC-00273,EXECUTED,SNAP_BITCOIN_OTC,2,PASS
DA-V2-00274,OTC-SRC-242,OTC-DST-4402,,,FAILED,UNKNOWN,ETH,5000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,360.0,UNKNOWN_VASP,2026-05-26T05:21:00+00:00,DERIVED-OTC-00274,PENDING_RESULT,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00275,OTC-SRC-2123,OTC-DST-3820,,,FAILED,VERIFIED,USDT,10000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,780.0,KR-VASP-B,2026-05-28T05:38:00+00:00,DERIVED-OTC-00275,EXECUTED,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00276,OTC-SRC-905,OTC-DST-4525,,,FAILED,VERIFIED,USDC,500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,1455.0,GLOBAL-VASP-C,2026-05-30T05:55:00+00:00,DERIVED-OTC-00276,EXECUTED,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00277,OTC-SRC-2763,OTC-DST-2647,,,VERIFIED,VERIFIED,BTC,2500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,2205.0,KR-VASP-A,2026-06-01T06:12:00+00:00,DERIVED-OTC-00277,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00278,OTC-SRC-546,OTC-DST-4543,,,VERIFIED,VERIFIED,ETH,5000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,4725.0,KR-VASP-B,2026-06-02T06:29:00+00:00,DERIVED-OTC-00278,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00279,OTC-SRC-1670,OTC-DST-2600,,,VERIFIED,VERIFIED,USDT,10000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,9450.0,GLOBAL-VASP-C,2026-06-03T06:46:00+00:00,DERIVED-OTC-00279,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00280,OTC-SRC-2812,OTC-DST-4571,,,PENDING,VERIFIED,USDC,500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,18900.0,KR-VASP-A,2026-06-05T07:03:00+00:00,DERIVED-OTC-00280,EXECUTED,SNAP_BITCOIN_OTC,1,REVIEW
DA-V2-00281,OTC-SRC-2797,OTC-DST-2388,,,VERIFIED,VERIFIED,BTC,1000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,31.5,KR-VASP-B,2026-06-07T07:20:00+00:00,DERIVED-OTC-00281,PENDING_RESULT,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00282,OTC-SRC-2795,OTC-DST-4291,,,FAILED,VERIFIED,ETH,1000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,90.0,GLOBAL-VASP-C,2026-06-08T07:37:00+00:00,DERIVED-OTC-00282,EXECUTED,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00283,OTC-SRC-2266,OTC-DST-4478,,,VERIFIED,VERIFIED,USDT,5000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,115.5,KR-VASP-A,2026-06-10T07:54:00+00:00,DERIVED-OTC-00283,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00284,OTC-SRC-1733,OTC-DST-3649,,,VERIFIED,VERIFIED,USDC,10000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,252.0,KR-VASP-B,2026-06-12T08:11:00+00:00,DERIVED-OTC-00284,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00285,OTC-SRC-2809,OTC-DST-4402,,,VERIFIED,VERIFIED,BTC,500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,546.0,GLOBAL-VASP-C,2026-06-14T08:28:00+00:00,DERIVED-OTC-00285,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00286,OTC-SRC-1953,OTC-DST-3971,,,VERIFIED,VERIFIED,ETH,1000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1018.5,KR-VASP-A,2026-06-16T08:45:00+00:00,DERIVED-OTC-00286,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00287,OTC-SRC-2882,OTC-DST-4604,,,VERIFIED,UNKNOWN,USDT,5000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,2310.0,UNKNOWN_VASP,2026-06-18T09:02:00+00:00,DERIVED-OTC-00287,EXECUTED,SNAP_BITCOIN_OTC,2,REVIEW
DA-V2-00288,OTC-SRC-2859,OTC-DST-2600,,,VERIFIED,VERIFIED,USDC,10000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,4950.0,GLOBAL-VASP-C,2026-06-20T09:19:00+00:00,DERIVED-OTC-00288,PENDING_RESULT,SNAP_BITCOIN_OTC,2,PASS
DA-V2-00289,OTC-SRC-2892,OTC-DST-481,,,PENDING,VERIFIED,BTC,500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,9900.0,KR-VASP-A,2026-06-23T09:36:00+00:00,DERIVED-OTC-00289,EXECUTED,SNAP_BITCOIN_OTC,2,REVIEW
DA-V2-00290,OTC-SRC-2877,OTC-DST-4683,,,VERIFIED,VERIFIED,ETH,500,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-01-15T23:59:59+00:00,ETH,18900.0,KR-VASP-B,2026-06-25T09:53:00+00:00,DERIVED-OTC-00290,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00291,OTC-SRC-2848,OTC-DST-4688,,,VERIFIED,VERIFIED,USDT,5000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,34.5,GLOBAL-VASP-C,2026-06-26T10:10:00+00:00,DERIVED-OTC-00291,EXECUTED,SNAP_BITCOIN_OTC,3,PASS
DA-V2-00292,OTC-SRC-2028,OTC-DST-4676,,,VERIFIED,VERIFIED,USDC,2500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,63.0,KR-VASP-A,2026-06-27T10:27:00+00:00,DERIVED-OTC-00292,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00293,OTC-SRC-2266,OTC-DST-4707,,,VERIFIED,VERIFIED,BTC,500,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,126.5,KR-VASP-B,2026-06-28T10:44:00+00:00,DERIVED-OTC-00293,EXECUTED,SNAP_BITCOIN_OTC,3,PASS
DA-V2-00294,OTC-SRC-1529,OTC-DST-4197,,,VERIFIED,VERIFIED,ETH,10000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,252.0,GLOBAL-VASP-C,2026-06-29T11:01:00+00:00,DERIVED-OTC-00294,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00295,OTC-SRC-2125,OTC-DST-4676,,,VERIFIED,VERIFIED,USDT,500,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,546.0,KR-VASP-A,2026-01-02T11:18:00+00:00,DERIVED-OTC-00295,PENDING_RESULT,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00296,OTC-SRC-2296,OTC-DST-4741,,,VERIFIED,VERIFIED,USDC,1000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,1018.5,KR-VASP-B,2026-01-03T11:35:00+00:00,DERIVED-OTC-00296,EXECUTED,SNAP_BITCOIN_OTC,1,BLOCK
DA-V2-00297,OTC-SRC-2214,OTC-DST-4654,,,VERIFIED,VERIFIED,BTC,2500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,2205.0,GLOBAL-VASP-C,2026-01-04T11:52:00+00:00,DERIVED-OTC-00297,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00298,OTC-SRC-2989,OTC-DST-4661,,,PENDING,VERIFIED,ETH,10000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,4950.0,KR-VASP-A,2026-01-06T12:09:00+00:00,DERIVED-OTC-00298,EXECUTED,SNAP_BITCOIN_OTC,2,REVIEW
DA-V2-00299,OTC-SRC-2214,OTC-DST-4733,,,VERIFIED,VERIFIED,USDT,5000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,11250.0,KR-VASP-B,2026-01-09T12:26:00+00:00,DERIVED-OTC-00299,EXECUTED,SNAP_BITCOIN_OTC,5,BLOCK
DA-V2-00300,OTC-SRC-2397,OTC-DST-4733,,,VERIFIED,UNKNOWN,USDC,500,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,18900.0,UNKNOWN_VASP,2026-01-10T12:43:00+00:00,DERIVED-OTC-00300,EXECUTED,SNAP_BITCOIN_OTC,1,REVIEW
DA-V2-00301,OTC-SRC-2635,OTC-DST-4747,,,VERIFIED,VERIFIED,BTC,1000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,31.5,KR-VASP-A,2026-01-12T13:00:00+00:00,DERIVED-OTC-00301,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00302,OTC-SRC-2887,OTC-DST-4452,,,VERIFIED,VERIFIED,ETH,2500,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,63.0,KR-VASP-B,2026-01-14T13:17:00+00:00,DERIVED-OTC-00302,PENDING_RESULT,SNAP_BITCOIN_OTC,1,PASS
DA-V2-00303,OTC-SRC-2262,OTC-DST-3719,,,VERIFIED,VERIFIED,USDT,10000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,121.0,GLOBAL-VASP-C,2026-01-16T13:34:00+00:00,DERIVED-OTC-00303,EXECUTED,SNAP_BITCOIN_OTC,2,PASS
DA-V2-00304,OTC-SRC-2176,OTC-DST-3971,,,FAILED,VERIFIED,USDC,10000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,252.0,KR-VASP-A,2026-01-18T13:51:00+00:00,DERIVED-OTC-00304,EXECUTED,SNAP_BITCOIN_OTC,-1,REVIEW
DA-V2-00305,OTC-SRC-3044,OTC-DST-3947,,,VERIFIED,VERIFIED,BTC,5000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,BTC,624.0,KR-VASP-B,2026-01-19T14:08:00+00:00,DERIVED-OTC-00305,EXECUTED,SNAP_BITCOIN_OTC,4,PASS
DA-V2-00306,OTC-SRC-1611,OTC-DST-4790,,,FAILED,VERIFIED,ETH,1000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1018.5,GLOBAL-VASP-C,2026-01-22T14:25:00+00:00,DERIVED-OTC-00306,EXECUTED,SNAP_BITCOIN_OTC,-1,REVIEW
DA-V2-00307,OTC-SRC-6,OTC-DST-3746,,,PENDING,VERIFIED,USDT,5000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-01-15T23:59:59+00:00,USDT,2310.0,KR-VASP-A,2026-01-24T14:42:00+00:00,DERIVED-OTC-00307,EXECUTED,SNAP_BITCOIN_OTC,2,REVIEW
DA-V2-00308,OTC-SRC-3078,OTC-DST-4320,,,FAILED,VERIFIED,USDC,2500,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDC,6750.0,KR-VASP-B,2026-01-26T14:59:00+00:00,DERIVED-OTC-00308,EXECUTED,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00309,OTC-SRC-1981,OTC-DST-3750,,,FAILED,VERIFIED,BTC,5000,GLOBAL-VASP-C,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,13500.0,GLOBAL-VASP-C,2026-01-28T15:16:00+00:00,DERIVED-OTC-00309,PENDING_RESULT,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00310,OTC-SRC-2688,OTC-DST-4838,,,FAILED,VERIFIED,ETH,10000,KR-VASP-A,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,27000.0,KR-VASP-A,2026-01-29T15:33:00+00:00,DERIVED-OTC-00310,EXECUTED,SNAP_BITCOIN_OTC,-10,REVIEW
DA-V2-00311,OTC-SRC-2125,OTC-DST-3445,,,VERIFIED,VERIFIED,USDT,1000,KR-VASP-B,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,USDT,31.5,KR-VASP-B,2026-01-31T15:50:00+00:00,DERIVED-OTC-00311,EXECUTED,SNAP_BITCOIN_OTC,1,PASS
